Score,Latitude,Longitude,Location,Price,Size,Title,Matched Criteria,Penalties,URL,Description
5,42.895226,23.914893,"t. Правец, област София, Bulgaria",34 300 € (581 €/m 2 ) Цената е без ДДС История на цената,59 кв.м,"Продава КЪЩА област София, гр. Правец Обява: 1j178285079126795",+отопление(+5),,https://www.imot.bg/obiava-1j178285079126795-prodava-kashta-oblast-sofiya-gr-pravets,"Продава се съвременна къща 59 м² с две спални, подходяща за целогодишно живеене, ваканционен имот или втори дом. Модел Family разполага с просторна всекидневна с кухня, две спални, баня и тоалетна. Подробното разпределение можете да видите в приложен..."
5,42.555813,23.711766,"v. Вакарел, област София, Bulgaria",34 300 € (581 €/m 2 ) Цената е без ДДС История на цената,59 кв.м,"Продава КЪЩА област София, с. Вакарел Обява: 1j178285023410653",+отопление(+5),,https://www.imot.bg/obiava-1j178285023410653-prodava-kashta-oblast-sofiya-s-vakarel,"Продава се съвременна къща 59 м² с две спални, подходяща за целогодишно живеене, ваканционен имот или втори дом. Модел Family разполага с просторна всекидневна с кухня, две спални, баня и тоалетна. Подробното разпределение можете да видите в приложен..."
5,42.26262,23.509477,"v. Мала църква, област София, Bulgaria",26 900 € (640 €/m 2 ) Цената е без ДДС История на цената,42 кв.м,"Продава КЪЩА област София, с. Мала църква Обява: 1j178205491110537",+отопление(+5),,https://www.imot.bg/obiava-1j178205491110537-prodava-kashta-oblast-sofiya-s-mala-tsarkva,"Продава се съвременна къща 42 м² с две спални, подходяща за целогодишно живеене, ваканционен имот или втори дом. Модел XL разполага с просторна всекидневна с кухненски бокс, две спални и баня с тоалетна. Подробното разпределение можете да видите в пр..."
5,42.99594,22.86854,"v. Калотина, област София, Bulgaria",38 000 € (268 €/m 2 ) Не се начислява ДДС История на цената,142 кв.м,"Продава КЪЩА област София, с. Калотина Обява: 1j172647382034028","+ток(+10), +вода(+10)",груб строеж(-15),https://www.imot.bg/obiava-1j172647382034028-prodava-kashta-oblast-sofiya-s-kalotina,"Къщата се намира в с.Ново Бърдо, което е на 2км. над с.Калотина по асфалтов път, който се почиства през зимата. Местоположението на селото и къщата се отличава с невероятна природа, страхотни гледки, тишина, спокойствие и чист въздух. Чудесно място з..."
5,42.26172,23.509477,"v. Мала църква, област София, Bulgaria",34 300 € (581 €/m 2 ) Цената е без ДДС История на цената,59 кв.м,"Продава КЪЩА област София, с. Мала църква Обява: 1j178285089550050",+отопление(+5),,https://www.imot.bg/obiava-1j178285089550050-prodava-kashta-oblast-sofiya-s-mala-tsarkva,"Продава се съвременна къща 59 м² с две спални, подходяща за целогодишно живеене, ваканционен имот или втори дом. Модел Family разполага с просторна всекидневна с кухня, две спални, баня и тоалетна. Подробното разпределение можете да видите в приложен..."
5,42.694446,23.705962,"v. Горна Малина, област София, Bulgaria",34 300 € (581 €/m 2 ) Цената е без ДДС История на цената,59 кв.м,"Продава КЪЩА област София, с. Горна Малина Обява: 1j178285068662927",+отопление(+5),,https://www.imot.bg/obiava-1j178285068662927-prodava-kashta-oblast-sofiya-s-gorna-malina,"Продава се съвременна къща 59 м² с две спални, подходяща за целогодишно живеене, ваканционен имот или втори дом. Модел Family разполага с просторна всекидневна с кухня, две спални, баня и тоалетна. Подробното разпределение можете да видите в приложен..."
5,42.693771,23.706352,"v. Горна Малина, област София, Bulgaria",26 900 € (640 €/m 2 ) Цената е без ДДС История на цената,42 кв.м,"Продава КЪЩА област София, с. Горна Малина Обява: 1j178205393201421",+отопление(+5),,https://www.imot.bg/obiava-1j178205393201421-prodava-kashta-oblast-sofiya-s-gorna-malina,"Продава се съвременна къща 42 м² с две спални, подходяща за целогодишно живеене, ваканционен имот или втори дом. Модел XL разполага с просторна всекидневна с кухненски бокс, две спални и баня с тоалетна. Подробното разпределение можете да видите в пр..."
5,42.729498,23.052525,"v. Мала Раковица, област София, Bulgaria",40 000 € (533 €/m 2 ) Не се начислява ДДС История на цената,75 кв.м,"Продава КЪЩА област София, с. Мала Раковица Обява: 1j169926453746618","+ток(+10), +вода(+10)",за ремонт(-15),https://www.imot.bg/obiava-1j169926453746618-prodava-kashta-oblast-sofiya-s-mala-rakovitsa,"Представяме ви къща в село Мала Раковица на 20 мин. с кола от гр.Банкя. Тихо и красиво място за отдих и любителите на природата. Къщата е за ремонт.Намира се до обитаеми къщи и изворна чешма.С два входа и отделни полуетажи.Ток,вода в имота.За повече ..."
5,42.606166,23.596,"v. Нови хан, област София, Bulgaria",34 300 € (581 €/m 2 ) Цената е без ДДС История на цената,59 кв.м,"Продава КЪЩА област София, с. Нови хан Обява: 1j178216271572050",+отопление(+5),,https://www.imot.bg/obiava-1j178216271572050-prodava-kashta-oblast-sofiya-s-novi-han,"Продава се съвременна къща 59 м² с две спални, подходяща за целогодишно живеене, ваканционен имот или втори дом. Модел Family разполага с просторна всекидневна с кухня, две спални, баня и тоалетна. Подробното разпределение можете да видите в приложен..."
5,43.029327,23.869093,"v. Мусачево, област София, Bulgaria",34 300 € (581 €/m 2 ) Цената е без ДДС История на цената,59 кв.м,"Продава КЪЩА област София, с. Мусачево Обява: 1j178220336743899",+отопление(+5),,https://www.imot.bg/obiava-1j178220336743899-prodava-kashta-oblast-sofiya-s-musachevo,"Продава се съвременна къща 59 м² с две спални, подходяща за целогодишно живеене, ваканционен имот или втори дом. Модел Family разполага с просторна всекидневна с кухня, две спални, баня и тоалетна. Подробното разпределение можете да видите в приложен..."
5,42.668053,23.526208,"v. Равно поле, област София, Bulgaria",34 300 € (581 €/m 2 ) Цената е без ДДС История на цената,59 кв.м,"Продава КЪЩА област София, с. Равно поле Обява: 1j178220112095181",+отопление(+5),,https://www.imot.bg/obiava-1j178220112095181-prodava-kashta-oblast-sofiya-s-ravno-pole,"Продава се съвременна къща 59 м² с две спални, подходяща за целогодишно живеене, ваканционен имот или втори дом. Модел Family разполага с просторна всекидневна с кухня, две спални, баня и тоалетна. Подробното разпределение можете да видите в приложен..."
